,stockNumber,year,make,model,body,trim,features,exteriorColor,vehicleSize,types
2645,21711744,2016,Lexus,GX 460,4D Sport Utility,,"['Traction Control', 'Fold-Away Third Row', 'Blind Spot Monitor', 'Automatic Transmission', 'Leatherette Seats', '4WD/AWD', 'Side Airbags', 'Running Boards', 'Power Windows', 'Alloy Wheels', 'Bluetooth Technology', 'Smart Key', 'Cruise Control', 'Rear Defroster', 'Rear View Camera', 'Power Mirrors', 'ABS Brakes', 'Power Seat(s)', 'CD Audio', 'Sunroof(s)', 'Satellite Radio Ready', 'AM/FM Stereo', 'Auxiliary Audio Input', 'Overhead Airbags', 'Navigation System', 'Third Row Seat', 'Memory Seat(s)', 'Power Locks', 'Air Conditioning', 'Parking Sensors', 'SiriusXM Trial Available', 'Full Roof Rack', 'Tow Hitch']",Silver,Mid-size,"['Luxury Vehicles', 'Sport Utilities']"
2646,21166287,2017,Ford,Mustang,2D Convertible,GT,"['Power Locks', 'CD Audio', 'AM/FM Stereo', 'Power Windows', 'Auxiliary Audio Input', 'Power Seat(s)', 'ABS Brakes', 'Power Mirrors', 'Cruise Control', 'Alloy Wheels', 'A/C Seat(s)', 'Soft Top', 'Traction Control', 'Leather Seats', 'Shaker Sound System', 'Side Airbags', 'Front Seat Heaters', 'Air Conditioning', 'Bluetooth Technology', 'Rear Spoiler', 'Remote Start', 'Android Auto', 'Apple CarPlay', 'Smart Key', 'Sync System', 'Rear View Camera', 'Satellite Radio Ready', 'Rear Defroster', 'Automatic Transmission', 'SiriusXM Trial Available', 'Memory Seat(s)']",Blue,Mid-size,"['Convertibles', 'Coupes', 'Sports Cars']"
2647,21251281,2018,Ford,F150,4D Crew Cab,XLT,"['Power Windows', 'Cruise Control', 'Power Mirrors', 'Side Airbags', 'Tow Hitch', 'Air Conditioning', 'Automatic Transmission', 'Rear View Camera', 'Traction Control', 'Auxiliary Audio Input', 'CD Audio', 'Overhead Airbags', 'Remote Start', 'Power Seat(s)', 'Bluetooth Technology', 'Flex Fuel Vehicle', '4WD/AWD', 'Satellite Radio Ready', 'Smart Key', 'AM/FM Stereo', 'ABS Brakes', 'Front Seat Heaters', 'Sync System', 'Alloy Wheels', 'Cloth Seats', 'Sport Package', 'Parking Sensors', 'Power Locks', 'Rear Defroster', 'Running Boards', 'SiriusXM Trial Available', '20 Inch Plus Wheels']",Blue,Full-size,['Pickup Trucks']
2648,21404917,2021,Hyundai,Accent,4D Sedan,SE,"['Power Windows', 'ABS Brakes', 'Rear Defroster', 'Power Locks', 'Automatic Transmission', 'Bluetooth Technology', 'Auxiliary Audio Input', 'Side Airbags', 'AM/FM Stereo', 'CD Audio', 'Power Mirrors', 'Overhead Airbags', 'Cloth Seats', 'Air Conditioning', 'Traction Control', 'Cruise Control', 'Rear View Camera']",Silver,Compact,['Sedans']
2649,21300863,2017,Toyota,Camry,4D Sedan,SE,"['Sunroof(s)', 'AM/FM Stereo', 'Air Conditioning', 'Cruise Control', 'Rear Defroster', 'Power Windows', 'Power Mirrors', 'Power Seat(s)', 'ABS Brakes', 'Power Locks', 'Alloy Wheels', 'Automatic Transmission', 'Traction Control', 'CD Audio', 'Satellite Radio Ready', 'Overhead Airbags', 'Side Airbags', 'Navigation System', 'Bluetooth Technology', 'Leatherette & Cloth', 'Entune', 'Auxiliary Audio Input', 'Rear Spoiler', 'Rear View Camera', 'SiriusXM Trial Available']",Blue,Mid-size,['Sedans']
2650,21261728,2016,Toyota,Camry,4D Sedan,LE,"['Power Windows', 'AM/FM Stereo', 'Air Conditioning', 'CD Audio', 'Power Locks', 'ABS Brakes', 'Cloth Seats', 'Rear Defroster', 'Power Seat(s)', 'Auxiliary Audio Input', 'Overhead Airbags', 'Side Airbags', 'Automatic Transmission', 'Rear View Camera', 'Bluetooth Technology', 'Traction Control', 'Power Mirrors', 'Cruise Control', 'Alloy Wheels']",Gray,Mid-size,['Sedans']
2651,21305834,2019,Infiniti,Q70,4D Sedan,L Luxe,"['Parking Sensors', 'Power Windows', 'Power Mirrors', 'Power Locks', 'Front Seat Heaters', 'Traction Control', 'Cruise Control', 'Heated Steering Wheel', 'AM/FM Stereo', 'Auxiliary Audio Input', 'Satellite Radio Ready', 'ABS Brakes', 'Leather Seats', 'Navigation System', 'Power Seat(s)', 'Overhead Airbags', 'Rear Spoiler', 'Rear Seat Heaters', 'Alloy Wheels', '20 Inch Plus Wheels', 'Smart Key', 'Automatic Transmission', 'A/C Seat(s)', 'Air Conditioning', 'Rear Defroster', 'Memory Seat(s)', 'CD Audio', 'Bluetooth Technology', 'Rear View Camera', 'Side Airbags', '4WD/AWD', 'Sunroof(s)', 'SiriusXM Trial Available', 'Premium Sound']",White,,"['Luxury Vehicles', 'Sedans']"
2652,21580166,2019,Toyota,Corolla,4D Sedan,SE,"['CD Audio', 'AM/FM Stereo', 'Power Windows', 'Automated Cruise Control', 'Overhead Airbags', 'Lane Departure Warning', 'Rear Defroster', 'Traction Control', 'Power Locks', 'Automatic Transmission', 'Air Conditioning', 'Power Mirrors', 'Leatherette & Cloth', 'ABS Brakes', 'Entune', 'Rear View Camera', 'Bluetooth Technology', 'Alloy Wheels', 'Rear Spoiler', 'Side Airbags', 'Auxiliary Audio Input']",Gray,Compact,['Sedans']
2653,21574013,2022,Toyota,Corolla,4D Sedan,LE,"['Power Locks', 'AM/FM Stereo', 'Rear Defroster', 'ABS Brakes', 'Air Conditioning', 'Automatic Transmission', 'Power Windows', 'Traction Control', 'Side Airbags', 'Cruise Control', 'Cloth Seats', 'Navigation System', 'Rear View Camera', 'Entune', 'A/C Seat(s)', 'Satellite Radio Ready', 'Bluetooth Technology', 'Android Auto', 'Apple CarPlay', 'Lane Departure Warning', 'Auxiliary Audio Input', 'Rear A/C Seat(s)', 'Power Mirrors', 'SiriusXM Trial Available']",White,Compact,['Sedans']
2654,21661432,2020,Honda,Accord,4D Sedan,Sport,"['Power Locks', 'Power Windows', 'AM/FM Stereo', 'Air Conditioning', 'Auxiliary Audio Input', 'ABS Brakes', 'Automated Cruise Control', 'Cloth Seats', 'Power Seat(s)', 'Bluetooth Technology', 'Traction Control', 'Rear View Camera', 'Turbo Charged Engine', 'Side Airbags', 'Leatherette & Cloth', 'Automatic Transmission', 'Rear Defroster', 'Android Auto', 'Alloy Wheels', 'Apple CarPlay', 'Lane Departure Warning', 'Power Mirrors', 'Rear Spoiler', 'Overhead Airbags']",Silver,Mid-size,['Sedans']
2655,21647158,2021,Volkswagen,Jetta,4D Sedan,R-Line,"['Front Seat Heaters', 'Panoramic Sunroof', 'Automatic Transmission', 'Rear Defroster', 'Auxiliary Audio Input', 'Alloy Wheels', 'Rear Seat Heaters', 'Overhead Airbags', 'Side Airbags', 'Rear View Camera', 'Bluetooth Technology', 'Heated Steering Wheel', 'Air Conditioning', 'Turbo Charged Engine', 'Power Locks', 'AM/FM Stereo', 'Remote Start', 'Leatherette Seats', 'Cruise Control', 'Android Auto', 'Traction Control', 'Blind Spot Monitor', 'ABS Brakes', 'Apple CarPlay', 'Power Windows', 'Power Mirrors', 'Smart Key', 'Sunroof(s)']",Black,Mid-size,['Sedans']
2656,21226708,2021,Toyota,RAV4,4D Sport Utility,XLE Premium,"['AM/FM Stereo', 'Auxiliary Audio Input', 'Sunroof(s)', 'Rear Defroster', 'Power Locks', 'Rear View Camera', 'Parking Sensors', 'Smart Key', 'Blind Spot Monitor', 'Power Seat(s)', 'Leatherette Seats', 'Power Hatch/Deck Lid', 'Automated Cruise Control', 'Bluetooth Technology', 'Lane Departure Warning', 'Satellite Radio Ready', 'Apple CarPlay', 'Alloy Wheels', 'Air Conditioning', 'ABS Brakes', 'Automatic Transmission', 'Power Mirrors', 'Power Windows', 'Side Airbags', 'Overhead Airbags', 'Traction Control', 'Android Auto', 'SiriusXM Trial Available']",Red,Compact,"['Crossovers', 'Sport Utilities']"
2657,21549670,2019,Honda,Odyssey,4D Pass Ext Van,EX,"['Power Windows', 'Rear Air Conditioning', 'Auxiliary Audio Input', 'Automatic Transmission', 'Rear Defroster', 'Power Locks', 'Front Seat Heaters', 'Air Conditioning', 'Automated Cruise Control', 'Third Row Seat', 'Rear View Camera', 'Power Sliding Door(s)', 'Satellite Radio Ready', 'Cloth Seats', 'Remote Start', 'Alloy Wheels', 'ABS Brakes', 'Traction Control', 'Bluetooth Technology', 'Apple CarPlay', 'Rear Sunshade', 'Android Auto', 'Lane Departure Warning', 'Blind Spot Monitor', 'Quad Seats', 'Side Airbags', 'Power Seat(s)', 'Power Mirrors', 'Overhead Airbags', 'Fold-Away Third Row', 'Smart Key', 'AM/FM Stereo', 'SiriusXM Trial Available']",Silver,Mid-size,['Minivans and Vans']
2658,21392990,2018,Ford,Explorer,4D Sport Utility,XLT,"['Power Locks', 'Power Windows', 'Power Seat(s)', 'Rear Air Conditioning', 'Front Seat Heaters', 'AM/FM Stereo', 'Alloy Wheels', 'Overhead Airbags', 'Rear View Camera', 'Power Hatch/Deck Lid', 'Blind Spot Monitor', 'Rear Defroster', 'Sync System', 'Fold-Away Third Row', 'Third Row Seat', 'Technology Package', '4WD/AWD', 'ABS Brakes', 'Navigation System', 'Smart Key', 'Auxiliary Audio Input', 'Automated Cruise Control', 'Power Mirrors', 'Satellite Radio Ready', 'Heated Steering Wheel', 'Parking Sensors', 'Traction Control', 'CD Audio', 'Side Airbags', 'Cold Weather Package', 'Air Conditioning', 'Bluetooth Technology', 'Automatic Transmission', 'Leather Seats', 'SiriusXM Trial Available']",Gray,Mid-size,['Sport Utilities']
2659,21227322,2016,Nissan,Frontier,4D Extended Cab,S,"['AM/FM Stereo', 'CD Audio', 'Cruise Control', 'ABS Brakes', 'Rear Defroster', 'Bed Liner', 'Cloth Seats', 'Traction Control', 'Automatic Transmission', 'Side Airbags', 'Bluetooth Technology', 'Air Conditioning', 'Bed Cover', 'Overhead Airbags']",White,Compact,['Pickup Trucks']
2660,21570372,2018,GMC,Terrain,4D Sport Utility,SLT,"['Panoramic Sunroof', 'AM/FM Stereo', 'Auxiliary Audio Input', 'Power Locks', 'ABS Brakes', 'Cruise Control', 'Memory Seat(s)', 'Automatic Transmission', 'Power Mirrors', 'Turbo Charged Engine', 'Leather Seats', 'Traction Control', 'Alloy Wheels', 'Front Seat Heaters', 'Bluetooth Technology', 'Air Conditioning', 'Smart Key', 'Heated Steering Wheel', 'Parking Sensors', 'Apple CarPlay', 'Power Seat(s)', 'Android Auto', 'Navigation System', 'Full Roof Rack', 'Overhead Airbags', 'Power Hatch/Deck Lid', 'Rear Defroster', 'Satellite Radio Ready', 'Remote Start', 'Side Airbags', 'Power Windows', 'Rear View Camera', 'SiriusXM Trial Available', 'Premium Sound', 'Sunroof(s)']",Gray,Compact,"['Crossovers', 'Sport Utilities']"
2661,21390191,2016,Chevrolet,Traverse,4D Sport Utility,LT,"['Power Windows', 'Air Conditioning', 'AM/FM Stereo', 'CD Audio', 'Auxiliary Audio Input', 'Cruise Control', 'ABS Brakes', 'Bluetooth Technology', 'Power Locks', 'Cloth Seats', 'Automatic Transmission', 'Side Airbags', 'Rear Air Conditioning', 'Rear Defroster', 'Third Row Seat', 'Power Seat(s)', 'Alloy Wheels', 'Remote Start', 'Fold-Away Third Row', 'Satellite Radio Ready', 'Rear View Camera', '4WD/AWD', 'Power Mirrors', 'Front Seat Heaters', 'Parking Sensors', 'Overhead Airbags', 'Traction Control', 'SiriusXM Trial Available']",Black,Mid-size,['Sport Utilities']
2662,21625845,2018,Nissan,Rogue Sport,4D Sport Utility,SL,"['Front Seat Heaters', '4WD/AWD', 'Power Mirrors', 'ABS Brakes', 'Remote Start', 'Premium Package', 'Rear View Camera', 'Navigation System', 'Smart Key', 'Sunroof(s)', 'Side Airbags', 'Traction Control', 'Alloy Wheels', 'Automated Cruise Control', 'Power Windows', 'Power Locks', 'AM/FM Stereo', 'Lane Departure Warning', 'Air Conditioning', 'Heated Steering Wheel', 'CD Audio', 'Overhead Airbags', 'Satellite Radio Ready', 'Leather Seats', 'Power Seat(s)', 'Auxiliary Audio Input', 'Bluetooth Technology', 'Blind Spot Monitor', 'Automatic Transmission', 'Rear Defroster', 'SiriusXM Trial Available']",Black,Mid-size,"['Crossovers', 'Sport Utilities', 'Wagons']"
2663,21428030,2019,Jeep,Cherokee,4D Sport Utility,Limited,"['SiriusXM Trial Available', 'Rear Defroster', 'Alloy Wheels', 'Power Locks', 'ABS Brakes', 'Remote Start', 'Power Seat(s)', 'Heated Steering Wheel', 'Auxiliary Audio Input', 'Apple CarPlay', 'Satellite Radio Ready', 'Power Hatch/Deck Lid', 'Memory Seat(s)', 'Smart Key', 'Air Conditioning', 'Blind Spot Monitor', 'Cruise Control', 'Traction Control', 'Rear View Camera', 'AM/FM Stereo', 'Power Mirrors', 'Android Auto', 'Automatic Transmission', 'Bluetooth Technology', 'Parking Sensors', 'Front Seat Heaters', 'Overhead Airbags', 'Leather Seats', 'Power Windows']",Red,Mid-size,['Sport Utilities']
2664,21462939,2020,Mazda,CX-5,4D Sport Utility,Sport,"['Power Locks', 'Power Windows', 'Air Conditioning', 'Traction Control', 'Alloy Wheels', 'Cloth Seats', 'AM/FM Stereo', 'Auxiliary Audio Input', 'Rear Defroster', 'ABS Brakes', 'Rear View Camera', 'Blind Spot Monitor', 'Automatic Transmission', 'Overhead Airbags', 'Side Airbags', 'Lane Departure Warning', 'Automated Cruise Control', 'Bluetooth Technology', 'Power Mirrors']",White,Compact,"['Crossovers', 'Sport Utilities']"
2665,21173041,2016,Ram,1500,4D Crew Cab,Bighorn,"['Power Windows', 'AM/FM Stereo', 'Power Locks', 'Power Seat(s)', '4WD/AWD', 'Automatic Transmission', 'Traction Control', 'Alloy Wheels', 'ABS Brakes', 'Front Seat Heaters', 'Bed Liner', 'Air Conditioning', 'Power Mirrors', 'Overhead Airbags', 'Rear Defroster', 'Satellite Radio Ready', 'Tow Hitch', 'Cruise Control', 'Parking Sensors', '20 Inch Plus Wheels', 'Navigation System', 'Rear View Camera', 'Auxiliary Audio Input', 'Bluetooth Technology', 'Remote Start', 'Cloth Seats', 'Side Airbags', 'Heated Steering Wheel', 'SiriusXM Trial Available', 'Premium Sound']",Silver,,['Pickup Trucks']
2666,21235733,2019,Ram,1500,4D Crew Cab,Bighorn,"['ABS Brakes', 'Tow Hitch', 'Alloy Wheels', 'AM/FM Stereo', 'Cloth Seats', 'Rear View Camera', 'Automatic Transmission', 'Running Boards', 'Power Locks', 'Front Seat Heaters', 'CD Audio', 'Power Seat(s)', 'Bluetooth Technology', 'Power Windows', 'Overhead Airbags', '4WD/AWD', 'Air Conditioning', 'Satellite Radio Ready', '20 Inch Plus Wheels', 'Remote Start', 'Traction Control', 'Cruise Control', 'Auxiliary Audio Input', 'Side Airbags', 'Rear Defroster', 'Bed Liner', 'SiriusXM Trial Available', 'Power Mirrors', 'Navigation System']",White,,['Pickup Trucks']
2667,21122779,2019,Kia,Forte,4D Sedan,LXS,"['Rear View Camera', 'Power Locks', 'Apple CarPlay', 'Side Airbags', 'Traction Control', 'Automatic Transmission', 'Air Conditioning', 'Rear Defroster', 'AM/FM Stereo', 'ABS Brakes', 'Alloy Wheels', 'Cruise Control', 'Bluetooth Technology', 'Lane Departure Warning', 'Power Windows', 'Auxiliary Audio Input', 'Cloth Seats', 'Overhead Airbags', 'Android Auto', 'Power Mirrors']",Black,Compact,['Sedans']
2668,21662790,2017,Kia,Optima,4D Sedan,SX,"['Power Locks', 'CD Audio', 'AM/FM Stereo', 'Auxiliary Audio Input', 'Cruise Control', 'Rear Defroster', 'Turbo Charged Engine', 'Smart Key', 'ABS Brakes', 'Power Windows', 'Front Seat Heaters', 'Rear Spoiler', 'Apple CarPlay', 'Side Airbags', 'Overhead Airbags', 'Satellite Radio Ready', 'Android Auto', 'Automatic Transmission', 'Rear View Camera', 'Navigation System', 'Leather Seats', 'Bluetooth Technology', 'Memory Seat(s)', 'Power Mirrors', 'Traction Control', 'Alloy Wheels', 'Power Seat(s)', 'Air Conditioning', 'SiriusXM Trial Available']",White,Mid-size,['Sedans']
2669,21077788,2016,BMW,Z4,2D Convertible,SDrive28i,"['Power Windows', 'Power Locks', 'CD Audio', 'Auxiliary Audio Input', 'Navigation System', 'Satellite Radio Ready', 'Front Seat Heaters', 'Alloy Wheels', 'Side Airbags', 'Run Flat Tires', 'Memory Seat(s)', 'Hard Top', 'Cruise Control', 'AM/FM Stereo', 'ABS Brakes', 'Power Seat(s)', 'Power Mirrors', 'Traction Control', 'Leatherette Seats', 'Air Conditioning', 'Automatic Transmission', 'Parking Sensors', 'Bluetooth Technology', 'Rear Defroster', 'Turbo Charged Engine', 'SiriusXM Trial Available']",Black,Compact,"['Convertibles', 'Luxury Vehicles', 'Sports Cars']"
2670,21534337,2021,Mazda,CX-30,4D Sport Utility,Premium,"['Power Locks', 'Sunroof(s)', 'Power Windows', 'AM/FM Stereo', 'Auxiliary Audio Input', 'Leather Seats', 'ABS Brakes', 'Memory Seat(s)', 'Front Seat Heaters', 'Rear Defroster', 'Leatherette Seats', 'Automated Cruise Control', 'Automatic Transmission', 'Power Seat(s)', 'Rear View Camera', 'Apple CarPlay', 'Air Conditioning', 'Traction Control', 'Head Up Display', 'Power Mirrors', 'Side Airbags', 'Alloy Wheels', 'Parking Sensors', 'Android Auto', 'Blind Spot Monitor', 'Overhead Airbags', 'Bluetooth Technology', 'Satellite Radio Ready', 'Lane Departure Warning', 'Power Hatch/Deck Lid', 'Navigation System', 'Smart Key', 'SiriusXM Trial Available', 'Premium Sound']",Blue,,['Sport Utilities']
2671,21544974,2016,Toyota,Camry,4D Sedan,SE,"['AM/FM Stereo', 'Power Locks', 'Power Windows', 'Rear Defroster', 'Power Mirrors', 'Overhead Airbags', 'Entune', 'Side Airbags', 'Automatic Transmission', 'Auxiliary Audio Input', 'Air Conditioning', 'Traction Control', 'Leatherette & Cloth', 'ABS Brakes', 'Rear Spoiler', 'Power Seat(s)', 'Rear View Camera', 'Alloy Wheels', 'Bluetooth Technology', 'Cruise Control', 'CD Audio']",Silver,Mid-size,['Sedans']
2672,21638574,2021,Acura,RDX,4D Sport Utility,,"['Power Locks', 'Power Windows', 'Auxiliary Audio Input', 'Panoramic Sunroof', 'Rear Defroster', '4WD/AWD', 'AM/FM Stereo', 'Bluetooth Technology', 'Turbo Charged Engine', 'Rear View Camera', 'ABS Brakes', 'Smart Key', 'Apple CarPlay', 'Android Auto', 'Power Hatch/Deck Lid', 'Power Seat(s)', 'Air Conditioning', 'Leatherette Seats', 'Satellite Radio Ready', 'Automatic Transmission', 'Alloy Wheels', 'Traction Control', 'Side Airbags', 'Overhead Airbags', 'Lane Departure Warning', 'Power Mirrors', 'Automated Cruise Control', 'Front Seat Heaters', 'SiriusXM Trial Available', 'Sunroof(s)']",Red,Compact,['Sport Utilities']
2673,21455529,2013,Mazda,CX-5,4D Sport Utility,Grand Touring,"['Power Locks', 'AM/FM Stereo', 'Power Windows', 'Rear Defroster', 'Power Seat(s)', 'Alloy Wheels', 'Traction Control', 'Sunroof(s)', 'Auxiliary Audio Input', 'Blind Spot Monitor', 'Navigation System', 'Overhead Airbags', 'Cruise Control', 'Rear View Camera', 'Front Seat Heaters', 'Leather Seats', 'Bluetooth Technology', 'CD Audio', 'Remote Start', 'Satellite Radio Ready', '4WD/AWD', 'Automatic Transmission', 'Side Airbags', 'Power Mirrors', 'Air Conditioning', 'ABS Brakes', 'SiriusXM Trial Available', 'Premium Sound']",Blue,Compact,"['Crossovers', 'Sport Utilities']"
2674,21066264,2019,Toyota,RAV4,4D Sport Utility,Limited,"['Power Locks', 'AM/FM Stereo', 'Rear Defroster', 'Automated Cruise Control', 'Parking Sensors', 'Traction Control', 'Alloy Wheels', 'Front Seat Heaters', 'ABS Brakes', 'Apple CarPlay', 'Auxiliary Audio Input', 'Air Conditioning', 'Lane Departure Warning', 'Smart Key', 'Power Mirrors', 'Bluetooth Technology', 'Entune', '4WD/AWD', 'Automatic Transmission', 'Power Seat(s)', 'Side Airbags', 'Sunroof(s)', 'Power Hatch/Deck Lid', 'Power Windows', 'Rear View Camera', 'Navigation System', 'Overhead Airbags', 'Leatherette Seats', 'Satellite Radio Ready', 'Blind Spot Monitor', 'SiriusXM Trial Available']",Black,Compact,"['Crossovers', 'Sport Utilities']"
2675,21587596,2017,Acura,MDX,4D Sport Utility,,"['Sunroof(s)', 'Power Locks', 'Power Windows', 'AM/FM Stereo', 'Rear Defroster', 'CD Audio', 'Power Seat(s)', 'Auxiliary Audio Input', 'Leather Seats', '20 Inch Plus Wheels', 'Power Mirrors', 'Air Conditioning', 'ABS Brakes', 'Satellite Radio Ready', 'Third Row Seat', 'Overhead Airbags', 'Memory Seat(s)', 'Side Airbags', 'Front Seat Heaters', 'Automatic Transmission', 'Navigation System', 'Blind Spot Monitor', 'Power Hatch/Deck Lid', 'Remote Start', 'Rear View Camera', 'Smart Key', 'Bluetooth Technology', 'Lane Departure Warning', 'Technology Package', 'Fold-Away Third Row', 'Rear Air Conditioning', 'Automated Cruise Control', 'Traction Control', 'Alloy Wheels', 'SiriusXM Trial Available']",Gray,Mid-size,"['Crossovers', 'Luxury Vehicles', 'Sport Utilities']"
2676,21573177,2019,Toyota,RAV4,4D Sport Utility,LE,"['Lane Departure Warning', 'Power Locks', 'Automated Cruise Control', 'Rear Defroster', 'Traction Control', 'Side Airbags', 'Auxiliary Audio Input', 'Overhead Airbags', 'Bluetooth Technology', 'Air Conditioning', 'ABS Brakes', 'Power Mirrors', 'Power Windows', 'Entune', 'AM/FM Stereo', 'Rear View Camera', 'Apple CarPlay', 'Cloth Seats', 'Automatic Transmission']",Red,Compact,"['Crossovers', 'Sport Utilities']"
2677,21427463,2019,Volkswagen,Jetta,4D Sedan,SEL,"['Power Locks', 'Front Seat Heaters', 'Power Windows', 'Android Auto', 'Bluetooth Technology', 'Auxiliary Audio Input', 'Alloy Wheels', 'Traction Control', 'Smart Key', 'AM/FM Stereo', 'Automated Cruise Control', 'Satellite Radio Ready', 'Air Conditioning', 'Panoramic Sunroof', 'Blind Spot Monitor', 'Apple CarPlay', 'Automatic Transmission', 'Leatherette Seats', 'ABS Brakes', 'Side Airbags', 'CD Audio', 'Overhead Airbags', 'SiriusXM Trial Available', 'Lane Departure Warning', 'Turbo Charged Engine', 'Rear Defroster', 'Rear View Camera', 'Power Mirrors', 'Beats Audio System', 'Sunroof(s)']",Gray,Mid-size,['Sedans']
